Empresa Distribuidora,Tipo Cliente,Mes,Año,date,Energía (gwh),Potencia (mw)
EdeEste,Gobierno,7,2013,2013-07-01,28.959235,122.12222000000001
EdeEste,Gobierno,7,2014,2014-07-01,30.517471,73.65485
EdeEste,Gobierno,7,2015,2015-07-01,31.767054,75.43661000000002
EdeEste,Gobierno,7,2016,2016-07-01,33.002908,78.79012
EdeEste,Gobierno,7,2017,2017-07-01,33.65,79.6
EdeEste,Gobierno,7,2018,2018-07-01,35.84148,86.84330999999999
EdeEste,Gobierno,7,2019,2019-07-01,56.464298,89.58798999999999
EdeEste,Gobierno,7,2020,2020-07-01,39.184835,91.74936
EdeEste,Gobierno,7,2021,2021-07-01,32.22,91.54
EdeEste,Gobierno,7,2022,2022-07-01,28.9,93.1
EdeEste,Gobierno,7,2023,2023-07-01,32.59,97.04
EdeEste,Gobierno,7,2024,2024-07-01,32.02,103.84
EdeEste,Gobierno,8,2012,2012-08-01,23.019383,0.44204999999999994
EdeEste,Gobierno,8,2013,2013-08-01,33.424357,90.426
EdeEste,Gobierno,8,2014,2014-08-01,28.385728,72.61899000000001
EdeEste,Gobierno,8,2015,2015-08-01,32.828378,75.76794
EdeEste,Gobierno,8,2016,2016-08-01,35.340306,78.96182
EdeEste,Gobierno,8,2017,2017-08-01,32.175736,82.46941000000001
EdeEste,Gobierno,8,2018,2018-08-01,37.247335,85.95735999999998
EdeEste,Gobierno,8,2019,2019-08-01,30.460233,88.48152999999998
EdeEste,Gobierno,8,2020,2020-08-01,35.10027,90.16483000000002
EdeEste,Gobierno,8,2021,2021-08-01,30.41,144.13
EdeEste,Gobierno,8,2022,2022-08-01,43.266456000000005,141.573248
EdeEste,Gobierno,8,2023,2023-08-01,32.2,121.42
EdeEste,Gobierno,8,2024,2024-08-01,36.36,104.87
EdeEste,Gobierno,9,2012,2012-09-01,23.049473,0.4282499999999998
EdeEste,Gobierno,9,2013,2013-09-01,29.355324,105.71576
EdeEste,Gobierno,9,2014,2014-09-01,28.577748,72.12769
EdeEste,Gobierno,9,2015,2015-09-01,30.08736,75.90737
EdeEste,Gobierno,9,2016,2016-09-01,32.247893,80.18166999999998
EdeEste,Gobierno,9,2017,2017-09-01,33.448811,97.85893999999999
EdeEste,Gobierno,9,2018,2018-09-01,34.490352,88.57097999999993
EdeEste,Gobierno,9,2019,2019-09-01,30.712929,89.02440999999999
EdeEste,Gobierno,9,2020,2020-09-01,52.589462,90.22693000000005
EdeEste,Gobierno,9,2021,2021-09-01,32.57,92.59
EdeEste,Gobierno,9,2022,2022-09-01,29.04421,94.23986400000001
EdeEste,Gobierno,9,2023,2023-09-01,36.27,112.89
EdeEste,Gobierno,9,2024,2024-09-01,31.75,106.62
EdeEste,Gobierno,10,2012,2012-10-01,24.106788,0.53513
EdeEste,Gobierno,10,2013,2013-10-01,32.220716,104.30439000000003
EdeEste,Gobierno,10,2014,2014-10-01,30.611479,72.81221000000002
EdeEste,Gobierno,10,2015,2015-10-01,32.979834,77.93235999999999
EdeEste,Gobierno,10,2016,2016-10-01,33.258001,78.61482000000001
EdeEste,Gobierno,10,2017,2017-10-01,32.18,80.23
EdeEste,Gobierno,10,2018,2018-10-01,32.555833,90.03209
EdeEste,Gobierno,10,2019,2019-10-01,36.094764,88.09949999999999
EdeEste,Gobierno,10,2020,2020-10-01,43.480862,88.14102999999994
EdeEste,Gobierno,10,2021,2021-10-01,30.87,101.12
EdeEste,Gobierno,10,2022,2022-10-01,26.912378,93.39457900000001
EdeEste,Gobierno,10,2023,2023-10-01,35.35,99.38
EdeEste,Gobierno,10,2024,2024-10-01,32.622778,101.82569
EdeEste,Gobierno,11,2012,2012-11-01,22.161587,-1.0001899999999997
EdeEste,Gobierno,11,2013,2013-11-01,29.454111,115.62932999999998
EdeEste,Gobierno,11,2014,2014-11-01,32.323045,73.54146
EdeEste,Gobierno,11,2015,2015-11-01,31.229526,76.63297999999999
EdeEste,Gobierno,11,2016,2016-11-01,34.214745,81.41368999999999
EdeEste,Gobierno,11,2017,2017-11-01,31.835783,81.69099000000001
EdeEste,Gobierno,11,2018,2018-11-01,35.856314,85.76861999999998
EdeEste,Gobierno,11,2019,2019-11-01,39.021054,87.01708000000002
EdeEste,Gobierno,11,2020,2020-11-01,36.131787,83.0806
EdeEste,Gobierno,11,2021,2021-11-01,30.83,93.28
EdeEste,Gobierno,11,2022,2022-11-01,28.789946999999998,100.792325
EdeEste,Gobierno,11,2023,2023-11-01,32.41,98.82
EdeEste,Gobierno,11,2024,2024-11-01,31.431075999999997,100.802172
EdeEste,Gobierno,12,2012,2012-12-01,20.7639,0.45269
EdeEste,Gobierno,12,2013,2013-12-01,23.607627,74.50189999999999
EdeEste,Gobierno,12,2014,2014-12-01,35.833304,73.01982
EdeEste,Gobierno,12,2015,2015-12-01,29.751305,76.92672
EdeEste,Gobierno,12,2016,2016-12-01,31.48,79.49
EdeEste,Gobierno,12,2017,2017-12-01,34.381868,80.28723000000001
EdeEste,Gobierno,12,2018,2018-12-01,30.284165,89.60236900000002
EdeEste,Gobierno,12,2019,2019-12-01,36.195697,88.97052
EdeEste,Gobierno,12,2020,2020-12-01,35.646026,86.93143999999997
EdeEste,Gobierno,12,2021,2021-12-01,28.18,109.68
EdeEste,Gobierno,12,2022,2022-12-01,27.672878,90.865155
EdeEste,Gobierno,12,2023,2023-12-01,28.06,100.24
EdeEste,Gobierno,12,2024,2024-12-01,29.62866,98.181398
EdeEste,Industrial,1,2012,2012-01-01,18.80213,65.06046
EdeEste,Industrial,1,2013,2013-01-01,42.200122,94.39891999999995
EdeEste,Industrial,1,2014,2014-01-01,43.922313,226.2567100000027
EdeEste,Industrial,1,2015,2015-01-01,51.607375,175.82338000000024
EdeEste,Industrial,1,2016,2016-01-01,53.632935,191.96830000000006
EdeEste,Industrial,1,2017,2017-01-01,48.25576,182.50291000000007
EdeEste,Industrial,1,2018,2018-01-01,44.955967,184.13569999999999
EdeEste,Industrial,1,2019,2019-01-01,51.973324,186.53509000000003
EdeEste,Industrial,1,2020,2020-01-01,51.73941,187.35725
EdeEste,Industrial,1,2021,2021-01-01,49.213781,184.01492000000002
EdeEste,Industrial,1,2022,2022-01-01,38.711871,141.66131
EdeEste,Industrial,1,2023,2023-01-01,35.17,143.08
EdeEste,Industrial,1,2024,2024-01-01,63.55,287.78
EdeEste,Industrial,2,2012,2012-02-01,19.136815,64.95982000000001
EdeEste,Industrial,2,2013,2013-02-01,45.756447,187.70003
EdeEste,Industrial,2,2014,2014-02-01,51.128599,181.68312999999998
EdeEste,Industrial,2,2015,2015-02-01,48.738227,176.8052100000001
EdeEste,Industrial,2,2016,2016-02-01,52.458281,184.29571000000004
EdeEste,Industrial,2,2017,2017-02-01,45.124833,183.03973000000008
EdeEste,Industrial,2,2018,2018-02-01,45.823478,184.14495
EdeEste,Industrial,2,2019,2019-02-01,50.176289,182.22042000000002
EdeEste,Industrial,2,2020,2020-02-01,51.490611,190.01052000000004
EdeEste,Industrial,2,2021,2021-02-01,48.587911,150.142978
EdeEste,Industrial,2,2022,2022-02-01,35.526342,138.706881
EdeEste,Industrial,2,2023,2023-02-01,35.43,139.3
EdeEste,Industrial,2,2024,2024-02-01,66.03,251.45
EdeEste,Industrial,3,2012,2012-03-01,20.808785,65.76040999999998
EdeEste,Industrial,3,2013,2013-03-01,47.297217,179.81468
EdeEste,Industrial,3,2014,2014-03-01,47.54093,172.02
EdeEste,Industrial,3,2015,2015-03-01,50.457051,177.5553599999999
EdeEste,Industrial,3,2016,2016-03-01,52.867793,186.66399
EdeEste,Industrial,3,2017,2017-03-01,50.847806,183.44520000000006
EdeEste,Industrial,3,2018,2018-03-01,47.370893,184.34224999999998
EdeEste,Industrial,3,2019,2019-03-01,52.414099,186.08985
EdeEste,Industrial,3,2020,2020-03-01,79.434335,194.71357
EdeEste,Industrial,3,2021,2021-03-01,61.854267,145.82321
EdeEste,Industrial,3,2022,2022-03-01,39.826192,137.297858
EdeEste,Industrial,3,2023,2023-03-01,40.87,145.03
EdeEste,Industrial,3,2024,2024-03-01,73.47,264.46
EdeEste,Industrial,4,2012,2012-04-01,20.934924,66.08413
EdeEste,Industrial,4,2013,2013-04-01,46.978299,178.79725
EdeEste,Industrial,4,2014,2014-04-01,54.478308,172.8
EdeEste,Industrial,4,2015,2015-04-01,53.351231,178.80947999999992
EdeEste,Industrial,4,2016,2016-04-01,53.198769,189.02832999999998
EdeEste,Industrial,4,2017,2017-04-01,50.07,181.81
EdeEste,Industrial,4,2018,2018-04-01,52.544705,187.45201999999998
EdeEste,Industrial,4,2019,2019-04-01,49.751889,184.48173000000003
EdeEste,Industrial,4,2020,2020-04-01,37.06516,230.02487
EdeEste,Industrial,4,2021,2021-04-01,46.460769,145.233811
EdeEste,Industrial,4,2022,2022-04-01,43.153293,148.415059
EdeEste,Industrial,4,2023,2023-04-01,63.85,230.27
EdeEste,Industrial,4,2024,2024-04-01,65.77,246.87
EdeEste,Industrial,5,2012,2012-05-01,24.801321,74.00368999999998
EdeEste,Industrial,5,2013,2013-05-01,47.971877,178.98156000000003
EdeEste,Industrial,5,2014,2014-05-01,52.154381,128.24981
EdeEste,Industrial,5,2015,2015-05-01,59.176295,178.14598999999995
EdeEste,Industrial,5,2016,2016-05-01,55.429788,188.64036000000002
EdeEste,Industrial,5,2017,2017-05-01,51.67,182.68
EdeEste,Industrial,5,2018,2018-05-01,53.490054,288.05998000000005
EdeEste,Industrial,5,2019,2019-05-01,55.699346,179.19983000000002
EdeEste,Industrial,5,2020,2020-05-01,39.857497,193.74894999999998
EdeEste,Industrial,5,2021,2021-05-01,48.954151,143.473445
EdeEste,Industrial,5,2022,2022-05-01,40.749838,140.212146
EdeEste,Industrial,5,2023,2023-05-01,70.37,227.07
EdeEste,Industrial,5,2024,2024-05-01,73.63,253.54
EdeEste,Industrial,6,2012,2012-06-01,25.787142,72.29371000000002
EdeEste,Industrial,6,2013,2013-06-01,51.863597,180.85537999999994
EdeEste,Industrial,6,2014,2014-06-01,53.639262,174.2078
EdeEste,Industrial,6,2015,2015-06-01,53.333579,176.50734999999997
EdeEste,Industrial,6,2016,2016-06-01,57.247901,189.68541
EdeEste,Industrial,6,2017,2017-06-01,54.95,180.45
EdeEste,Industrial,6,2018,2018-06-01,54.506405,186.93396
EdeEste,Industrial,6,2019,2019-06-01,55.341148,180.44041
EdeEste,Industrial,6,2020,2020-06-01,45.112261,180.04587000000004
EdeEste,Industrial,6,2021,2021-06-01,43.88,141.03
EdeEste,Industrial,6,2022,2022-06-01,37.871216,137.115177
EdeEste,Industrial,6,2023,2023-06-01,72.0,253.83
EdeEste,Industrial,6,2024,2024-06-01,70.03,246.48
EdeEste,Industrial,7,2012,2012-07-01,26.59935,73.72976999999999
EdeEste,Industrial,7,2013,2013-07-01,52.362423,180.13495
EdeEste,Industrial,7,2014,2014-07-01,58.54251,174.89838000000006
EdeEste,Industrial,7,2015,2015-07-01,58.631705,178.02917
EdeEste,Industrial,7,2016,2016-07-01,58.127121,190.42638000000005
EdeEste,Industrial,7,2017,2017-07-01,54.37,181.05
EdeEste,Industrial,7,2018,2018-07-01,55.648245,188.90353000000002
EdeEste,Industrial,7,2019,2019-07-01,59.680017,182.75991000000002
EdeEste,Industrial,7,2020,2020-07-01,51.946492,204.72099
EdeEste,Industrial,7,2021,2021-07-01,45.750095,139.255775
EdeEste,Industrial,7,2022,2022-07-01,43.166478,149.233365
EdeEste,Industrial,7,2023,2023-07-01,77.4,248.56
EdeEste,Industrial,7,2024,2024-07-01,82.09,289.72
EdeEste,Industrial,8,2012,2012-08-01,23.412412,69.49207000000001
EdeEste,Industrial,8,2013,2013-08-01,53.247889,264.844
